Ano Letivo;Nome;Pedra;INDE;Nº Av;IAA;IEG;IPS;IDA;IPV;IAN;IPP
2023;Aluno-746;Ágata;6,5;3;0;8;3,8;7,2;7,1;10;6,9
2022;Aluno-183;Ametista;7,3;4;8,3;8,8;7,5;3,8;7,2;10;7,6
2022;Aluno-190;Ametista;7,3;4;6,7;6,9;8,8;6,3;7,2;10;6,7
2023;Aluno-837;Topázio;8,3;3;9;9,3;7,5;7;7,8;10;7,9
2023;Aluno-853;Ametista;7,8;2;10;9,5;3,8;7,4;9,8;5;6,2
2022;Aluno-296;Quartzo;4,7;4;8,8;3,6;7,5;2,8;3,8;5;5,3
2022;Aluno-315;Quartzo;5,7;3;6,7;5,1;7,5;3;5,1;10;6,4
2023;Aluno-693;Topázio;9;2;10;9,4;6,9;8,5;10;10;7,5
2023;Aluno-353;Topázio;8,3;4;8,8;9,9;2,5;8,4;8,7;10;7,8
2023;Aluno-183;Ametista;7,6;4;7,9;9,7;2,5;7,7;8,8;5;8
2024;Aluno-424;Ametista;7,3;4;8,3;9,6;7,5;3,3;7,2;10;7,3
2024;Aluno-407;Ametista;7,1;4;8,3;7,6;6,3;3,7;7,9;10;8
2023;Aluno-190;Ágata;6,9;4;7,9;9,5;2,5;5,7;8;5;7,7
2023;Aluno-690;Topázio;8,6;2;9;9,8;6,9;9,1;10;5;7,5
2023;Aluno-234;Ágata;6,2;4;6,7;8;2,5;5,6;5,6;10;4,8
2024;Aluno-417;Topázio;8,5;4;8,3;8,4;7,5;8,8;8,3;10;8,4
2022;Aluno-408;Ágata;6,7;3;8;9,7;7,5;3,3;7,3;5;5,9
2022;Aluno-409;Topázio;8,2;3;7,9;9,7;7,5;7,8;7,5;10;6,6
2023;Aluno-250;Ametista;7,6;4;0;9,3;5,6;8,3;8,6;10;8
2023;Aluno-857;Topázio;8,1;2;8,5;9;7,5;8,5;9;5;7,5
2024;Aluno-467;Ametista;7,7;4;7,9;9,1;5;6,8;7,5;10;7,3
2024;Aluno-313;Ametista;7,3;4;8,8;9,7;5,6;4,8;8,2;5;7,8
2024;Aluno-426;Ágata;6,6;4;7,9;7,9;4,4;4,8;8;5;7,7
2023;Aluno-684;Ametista;7,4;2;9;8,1;7,5;6,5;5,8;10;6,9
2022;Aluno-413;Ágata;6,4;3;6,4;8,7;5,6;4,7;7,1;5;6
2024;Aluno-250;Topázio;9;3;9,2;9,6;6,9;9,2;9;10;9
2023;Aluno-223;Quartzo;5,1;4;0;4,5;7,5;3,8;7,2;5;7,5
2024;Aluno-1579;Ametista;7,9;5;8,8;9,1;5,6;7,2;9,3;5;8,5
2022;Aluno-417;Topázio;8,4;3;10;10;7,5;8;9,6;5;6,3
2022;Aluno-422;Ágata;6,7;3;8,5;10;7,5;2,5;7,5;5;6
2022;Aluno-423;Ágata;6,6;3;8,4;9,6;7,5;2,3;7,7;5;5,9
2022;Aluno-424;Ametista;7,9;3;9;10;7,5;7,5;8,2;5;6,1
2022;Aluno-425;Topázio;8,1;3;9;10;7,5;9;7,5;5;6,5
2022;Aluno-426;Ágata;6,4;3;9;6,5;7,5;4,6;7,1;5;6,1
2023;Aluno-390;Ágata;6,9;4;7,9;8,8;2,5;4,8;7;10;7,3
2022;Aluno-427;Ágata;6,2;3;8;8,5;7,5;2,5;6,8;5;5,9
2023;Aluno-675;Topázio;8,4;2;10;8;7,5;8,3;8,3;10;6,9
2023;Aluno-391;Ágata;6,5;4;7,9;7,5;2,5;3,5;7,6;10;7,5
2023;Aluno-850;Ágata;6,1;2;0;7,9;6,3;7,3;6,3;5;6,6
2023;Aluno-221;Ágata;7;4;9,6;9;5;5;7,4;5;7,2
2022;Aluno-379;Ágata;6,7;3;8,5;8,1;7,5;5;6,8;5;6,2
2023;Aluno-666;Topázio;8,7;3;9,5;9,1;7,5;7,1;9,6;10;8,5
2023;Aluno-847;Ágata;6,5;2;7,9;9,1;2,5;7,6;5,8;5;5
2023;Aluno-422;Quartzo;5,6;3;0;7,8;7,5;4,4;6,1;5;6,7
2023;Aluno-851;Ágata;6,2;2;8,4;7,5;2,5;6,6;6;5;5,6
2023;Aluno-423;Ágata;6,6;3;8;8,7;6,9;3,4;7,4;5;7,1
2023;Aluno-669;Ametista;7,3;3;8,5;7,8;7,5;5;7,1;10;7,7
2023;Aluno-670;Topázio;8,6;3;9,5;8,7;7,5;7;9,3;10;9
2024;Aluno-425;Topázio;9;4;10;10;6,3;9;8,8;10;8,2
2023;Aluno-326;Topázio;8,7;4;9,6;9,4;3,1;8,2;9,8;10;9,1
2023;Aluno-179;Topázio;8,4;4;8,8;9,4;7,5;6,4;8,9;10;8,6
2022;Aluno-385;Ágata;6,1;3;7,4;7,5;5;4,9;6,5;5;5,8
2023;Aluno-681;Ágata;6,3;2;0;7,8;3,8;8,3;8,2;5;5,6
2023;Aluno-199;Ametista;7,9;4;9,2;7,6;7,5;8,5;8,5;5;8
2022;Aluno-390;Ágata;6,8;3;7,4;8,8;6,3;4,7;7,7;5;6,9
2023;Aluno-743;Ágata;6,7;2;0;9,1;3,8;7,1;9;5;7,5
2022;Aluno-391;Ametista;7,1;3;10;8,1;7,5;5,1;8,1;5;5,9
2022;Aluno-392;Ágata;6,4;3;9,5;8,8;5,6;4,8;6,8;5;3,1
2022;Aluno-394;Ametista;7,9;3;9,5;8,6;7,5;5,9;8,4;10;6,2
2023;Aluno-227;Ametista;7,7;4;9,6;7,5;5,6;6,9;7,5;10;8,3
2023;Aluno-846;Ametista;7,5;2;9,5;8,2;3,8;6;8,7;10;5,6
2022;Aluno-396;Ágata;6,6;3;9;8;6,3;5,6;6,6;5;5,3
2023;Aluno-373;Ágata;6,8;3;0;9,7;2,5;8,4;7,8;5;8,8
2023;Aluno-346;Ametista;7,3;4;0;9,4;8,1;6,2;7,8;10;8
2022;Aluno-399;Ágata;6,6;3;6,8;9,3;5,6;4,3;7,5;5;6,4
2024;Aluno-442;Ágata;6,9;4;8,3;5,9;5,6;5;7,9;10;7,5
2024;Aluno-315;Ágata;6,1;4;6,8;5,9;7,5;6,8;7,6;5;7,5
2024;Aluno-428;Ametista;7,5;4;9,2;8,9;5,6;5;7,6;10;7,5
2023;Aluno-842;Ametista;7,2;2;9;8,5;3,8;7,9;8;5;5,6
2022;Aluno-407;Ametista;7,2;3;8,5;9,3;7,5;6;7,1;5;6,2
2023;Aluno-858;Ametista;7,2;2;0;8,1;3,8;9,3;7,9;10;8,1
2022;Aluno-428;Ametista;7,7;3;6,8;8,7;7,5;9,5;7,1;5;7,1
2024;Aluno-236;Ágata;7;5;9,2;7,9;6,3;4,5;6,4;10;6,9
2022;Aluno-857;Topázio;8,2;2;8,5;8,9;7,5;9,5;9,1;5;6
2022;Aluno-856;Topázio;8,4;2;10;9,1;7,5;8,4;8;10;5,5
2022;Aluno-855;Topázio;8,5;2;10;9,6;7,5;9,7;9;5;5,9
2024;Aluno-670;Topázio;8,9;3;9,6;9,4;7,5;8,7;8,2;10;9
2023;Aluno-424;Ametista;7,7;4;8,8;9,9;2,5;6,4;7,8;10;7,8
2023;Aluno-398;Ametista;7,2;4;6,7;8,1;2,5;6,5;7,8;10;7,5
2023;Aluno-399;Ametista;7;4;7,9;8,2;2,5;4,7;8,2;10;7,5
2023;Aluno-428;Ametista;7,8;4;8,3;9,5;2,5;7,2;8;10;7,8
2023;Aluno-315;Quartzo;6;4;0;6,8;5;6,3;7,8;5;8
2022;Aluno-854;Topázio;8,1;2;8;9;7,5;9,3;7,2;10;4,5
2022;Aluno-853;Topázio;8,6;2;10;9,6;7,5;8,5;8,5;10;5,3
2022;Aluno-852;Quartzo;5,7;2;9;6,8;5;2,1;5,5;10;4,2
2023;Aluno-457;Topázio;8,3;4;7,5;8,6;7,5;8,1;8;10;8,1
2023;Aluno-307;Ágata;6;4;0;6,5;7,5;6,3;7,5;5;7,5
2022;Aluno-851;Ametista;7,5;2;9;7,9;7,5;8,3;6,6;10;2,9
2022;Aluno-850;Ametista;7,6;2;10;7,3;7,5;8,5;7,2;10;2,5
2023;Aluno-440;Ágata;7;4;0;8,2;7,5;6,2;7,8;10;8
2022;Aluno-849;Ametista;7,4;2;8,5;8,3;7,5;9,1;7,4;5;3,4
2022;Aluno-848;Ametista;7,5;2;9,5;7;7,5;9;7,8;5;5,4
2022;Aluno-847;Ágata;6,8;2;7,9;8,2;4,4;7,7;7,4;5;4,1
2022;Aluno-846;Ametista;7,4;2;9;7,2;7,5;5,9;7,9;10;5,5
2022;Aluno-845;Topázio;8,5;2;10;8,8;7,5;8,7;8,4;10;5,7
2024;Aluno-603;Ágata;6,9;3;9,6;7,2;6,9;4,7;6,2;10;6,9
2023;Aluno-449;Ametista;7,4;4;7,1;7,2;7,5;7;6,8;10;7,3
2023;Aluno-462;Ágata;6,2;4;10;8,1;5;2,7;6,6;5;7,5
2022;Aluno-844;Ágata;6,3;2;0;5;8,1;5,9;8,3;10;6,5
2022;Aluno-843;Topázio;8,5;2;8,5;9;7,5;9,2;8,4;10;5,8
2022;Aluno-842;Ametista;8;2;7,5;8,3;7,5;9,1;8,2;10;3,8
2024;Aluno-434;Ágata;6,6;3;7,1;5,1;7,5;5,5;6,6;10;7,3
2024;Aluno-326;Topázio;8,8;5;9,2;9;6,3;9,3;8,7;10;8,9
2023;Aluno-392;Ágata;6,6;4;9,6;9,5;2,5;4,6;7,2;5;6,1
2023;Aluno-430;Ametista;7,1;4;9,2;9,3;2,5;6,4;7,8;5;7,8
2023;Aluno-425;Topázio;8,1;4;9,2;9,9;2,5;7,5;8,4;10;7,8
2022;Aluno-430;Ametista;7,6;3;9,5;8,6;7,5;8,5;6,6;5;6,6
2022;Aluno-431;Ametista;7,2;3;9;8,1;7,5;4,5;6,8;10;6,7
2022;Aluno-433;Quartzo;5,6;3;8,5;7,3;5;2,6;5,8;5;6,1
2023;Aluno-464;Ágata;6,1;4;9,2;7,7;2,5;3;7,4;5;8
2023;Aluno-442;Ágata;6,8;4;0;7,6;7,5;5,8;8,1;10;7,5
2023;Aluno-300;Quartzo;5,6;4;5;7,5;2,5;4,5;6,6;5;6,4
2023;Aluno-467;Ágata;6,6;4;6,3;9,2;3,1;5,2;7,5;5;7,2
2023;Aluno-468;Quartzo;5,9;4;8,3;6;6,3;3,4;6,7;5;7,3
2022;Aluno-434;Ametista;7,4;3;9;8,1;7,5;5,7;6,8;10;6,3
2022;Aluno-435;Ágata;6,6;3;7,9;6,2;7,5;4,7;6,4;10;6
2022;Aluno-436;Ágata;6,7;3;9,5;8,1;7,5;2;6,6;10;6,6
2022;Aluno-437;Ágata;6,9;3;8,5;8,3;7,5;5,8;6,6;5;6,6
2022;Aluno-438;Ametista;7,8;3;8;8,7;7,5;7,3;6,9;10;6,7
2024;Aluno-392;Quartzo;4,4;4;9,6;5,4;5,6;1;3,5;5;3,5
2022;Aluno-439;Quartzo;5,5;3;9;4,9;7,5;2,3;6,5;5;6,1
2022;Aluno-440;Ametista;7,3;3;9,5;9;6,9;5,5;5,8;10;6
2022;Aluno-442;Topázio;8,2;3;10;8,2;7,5;7,5;8,2;10;6,7
2022;Aluno-445;Ágata;6,9;3;9;9,4;7,5;3,8;7,5;5;6,1
2024;Aluno-199;Ametista;7,4;5;8,3;7,6;6,9;7,2;8,2;5;8,1
2024;Aluno-183;Topázio;8,3;5;7,9;9,2;6,3;7,5;8,4;10;8,2
2022;Aluno-447;Quartzo;5,6;3;0;7;7,5;3,5;5,6;10;6,3
2022;Aluno-448;Ametista;8;3;9;9,7;7,5;5,5;8,1;10;6,9
2024;Aluno-179;Topázio;8,9;5;9,2;9,4;9,4;8,2;8,4;10;8,8
2023;Aluno-417;Topázio;8,3;4;5,4;9,7;7,5;7,8;8,2;10;8,3
2022;Aluno-449;Ágata;6,1;3;0;6;7,5;7;8,1;5;6,3
2022;Aluno-860;Topázio;8,1;2;9,5;8,5;7,5;8,1;7,8;10;5,2
2022;Aluno-859;Topázio;8,3;2;8,5;8,7;7,5;8,9;8,2;10;5,4
2022;Aluno-858;Ametista;7,5;2;10;7,1;5,6;7,7;7,3;10;5,2
2023;Aluno-407;Ametista;7,7;4;9,6;8,6;7,5;7,3;7,5;5;7,8
2023;Aluno-426;Ágata;6,3;4;5,4;7,6;5;5;7,5;5;7,7
2024;Aluno-457;Topázio;8,6;5;8,3;8,7;7,5;8,7;7,8;10;9,7
2022;Aluno-398;Ametista;7,7;3;9;9,3;7,5;5,5;7,5;10;5,9
2023;Aluno-662;Ágata;6,7;3;6,8;7,6;6,3;6,7;6,7;5;7,3
2022;Aluno-335;Ametista;7,9;3;9,5;9,4;7,5;7,4;6,8;10;4,8
2023;Aluno-709;Ágata;6,7;2;10;7,9;7,5;4,9;6,6;5;5,6
2023;Aluno-469;Ametista;7,5;3;7,5;9,3;2,5;7,8;8,8;5;7,9
2022;Aluno-337;Ametista;7,9;3;10;9,3;7,5;5,8;7,6;10;6,1
2022;Aluno-341;Ágata;6,9;3;8;7,7;7,5;5,8;7,5;5;6,5
2023;Aluno-472;Ágata;6,7;3;5,1;7,1;7,5;5,5;8,2;5;7,7
2023;Aluno-438;Ágata;7;3;6,9;7,5;6,3;5,4;7,2;10;6,5
2023;Aluno-408;Ametista;7,2;3;7,9;8,5;3,8;6,8;8,4;5;8,3
2024;Aluno-220;Ametista;7,7;5;8,8;8,2;6,3;6,8;7,3;10;7,2
2023;Aluno-623;Ametista;7,8;3;10;9,5;7,5;7,3;7,4;5;7,3
2023;Aluno-702;Topázio;8,2;2;10;10;5,6;9,3;7,8;5;7,5
2023;Aluno-726;Ametista;7,4;2;10;6,1;7,5;6;8,2;10;5,6
2023;Aluno-661;Ágata;6,8;3;0;7,7;6,9;6,5;7,8;10;7,5
2023;Aluno-433;Ágata;6,6;3;8,5;7,2;7,5;4,8;7,6;5;5,8
2023;Aluno-840;Ametista;7,8;2;9,5;9;4,4;8,2;8,6;5;7,5
2023;Aluno-434;Ametista;7,1;3;6,3;8;7,5;6,6;7,6;5;7,5
2023;Aluno-603;Ágata;6,7;3;0;8,9;2,5;7;7,8;10;7,7
2023;Aluno-436;Quartzo;5,3;3;7,5;4,7;2,5;3,4;7,6;5;6,9
2023;Aluno-437;Ágata;6,9;3;8;8,4;7,5;4,7;7,8;5;7,3
2022;Aluno-346;Topázio;8,1;3;10;9,1;7,5;7;7,9;10;5,5
2023;Aluno-740;Ametista;7,3;2;0;8,7;7,5;9,1;8,9;5;6,9
2022;Aluno-348;Quartzo;5,9;3;9;8,7;7,5;1,8;5,8;5;4,9
2024;Aluno-127;Topázio;8,6;5;8,8;9,5;7,5;7,8;8,5;10;7,6
2022;Aluno-350;Topázio;8,2;3;10;8,8;7,5;6,5;8,6;10;6,7
2023;Aluno-841;Ágata;6,8;2;0;7,2;7,5;6,9;9,8;5;7,5
2022;Aluno-351;Ágata;6,6;3;9;7,2;7,5;4;8,1;5;5,9
2023;Aluno-466;Ágata;6,6;3;9,5;7,6;6,9;4,5;7,1;5;6,2
2023;Aluno-610;Topázio;8,3;3;10;10;2,5;7;8,9;10;8,5
2024;Aluno-152;Ágata;6,6;3;7,5;7,3;5,6;5,2;7,4;5;7,8
2022;Aluno-316;Ametista;7,9;3;10;10;6,9;6,1;8,4;5;8,1
2023;Aluno-558;Ágata;6,6;3;7,8;9,4;5;6;6,8;2,5;6,5
2023;Aluno-742;Ametista;7;2;0;7,6;7,5;7,5;10;5;7,5
2022;Aluno-319;Ametista;7,4;3;9,2;7,7;7,5;5,2;7,5;10;6,5
2023;Aluno-543;Ametista;8;3;7,8;9,8;2,5;6,5;9;10;8,8
2023;Aluno-822;Ágata;6,4;2;8,5;8,4;2,5;7,1;5,9;5;5,6
2022;Aluno-320;Ametista;7,9;3;8,8;10;6,9;6,4;8,7;5;8,1
2023;Aluno-715;Quartzo;5,9;2;0;9,5;3,1;5,4;7,7;5;5,6
2022;Aluno-321;Ametista;7,8;3;9,2;9,1;5,6;5,2;8,3;10;8
2022;Aluno-322;Ágata;6,9;3;7,1;8,1;5;4,7;6,8;10;7,7
2023;Aluno-409;Ametista;7,6;3;8,4;9,5;2,5;8;8,7;5;7,9
2024;Aluno-147;Ametista;7,4;3;8,3;9,3;7,5;6,2;7,4;5;7,5
2023;Aluno-357;Topázio;8,3;3;8,5;9,6;7,5;8,7;8,2;5;8,8
2022;Aluno-323;Ágata;6,9;3;9,2;7,3;7,5;3,4;6,6;10;7,7
2022;Aluno-324;Topázio;8,3;3;10;9,3;6,9;6,8;8,6;10;6,7
2024;Aluno-149;Quartzo;5,7;5;9,6;4,1;6,3;3,8;6,6;5;7,3
2023;Aluno-413;Ágata;6,8;3;7,9;8,9;2,5;6,3;7,5;5;7,3
2023;Aluno-599;Topázio;8,5;3;10;9,5;2,5;8,5;9,3;10;8,3
2024;Aluno-146;Topázio;8,1;5;8,8;9,5;5,6;9,3;8,3;5;7,7
2022;Aluno-325;Ametista;7,6;3;9,5;6,8;7,5;6;8,4;10;6,6
2024;Aluno-229;Topázio;8,9;4;9,6;9,8;5,6;8,8;8,8;10;8,3
2023;Aluno-668;Ágata;6;3;6,3;6,3;7,5;3,4;7,6;5;6,9
2022;Aluno-326;Topázio;8,2;3;10;9,7;5;9;8,9;5;6,8
2024;Aluno-237;Ametista;7,9;3;8,8;9,7;6,3;7,7;8,3;5;7,9
2022;Aluno-353;Topázio;8,3;3;7;10;7,5;7,5;8,4;10;6,7
2022;Aluno-647;Ágata;6,6;3;9,5;8,6;7,5;3,3;7,3;5;5,6
2023;Aluno-632;Ametista;7,9;3;4,7;9,1;5,6;7,4;8,6;10;8,3
2022;Aluno-361;Ágata;6,7;3;7,9;9,2;6,3;5;6,8;5;5,8
2023;Aluno-860;Topázio;8,2;2;7;9,8;6,9;7,4;8,3;10;7,5
2022;Aluno-363;Ágata;6,6;3;10;10;6,9;2;7,1;5;5,9
2022;Aluno-369;Ágata;7;3;9;6,9;7,5;4,8;6,9;10;6,3
2023;Aluno-653;Ametista;7,4;3;0;9,8;6,3;7,9;9,1;5;9,2
2023;Aluno-727;Ametista;7,7;2;9,5;8,8;2,5;8;9,3;5;7,5
2023;Aluno-651;Ametista;7,3;3;0;8,2;3,8;9,3;8;10;8,8
2023;Aluno-708;Ametista;7,5;2;0;9,8;7,5;9,2;8,3;5;8,1
2023;Aluno-836;Ametista;7,6;2;9,5;9,6;6,3;6,7;8,1;5;6,9
2022;Aluno-371;Topázio;8,1;3;9,5;8;6,9;8,4;7,7;10;6,4
2022;Aluno-373;Ametista;7,5;3;6,4;9,5;5;7,3;6,9;10;6,2
2023;Aluno-456;Ametista;7,5;3;0;8,3;4,4;9,9;10;5;9,6
2022;Aluno-366;Ametista;7,2;3;9,5;9,4;7,5;5,5;6,8;5;6,6
2022;Aluno-358;Quartzo;5,4;3;7,5;6,5;7,5;0;7,6;5;5,8
2023;Aluno-658;Topázio;8,4;3;9,5;9,5;7,5;6,1;9,2;10;7,9
2023;Aluno-725;Topázio;8,1;2;9,5;9;7,5;8,4;8,1;5;8,1
2023;Aluno-739;Ametista;7,6;2;9;8,3;7,5;7,6;8,2;5;6,2
2023;Aluno-445;Ametista;7,9;3;8;8,8;6,9;8,4;8,2;5;8,5
2022;Aluno-365;Topázio;8,1;3;8;10;5;7,8;7,8;10;6,8
2023;Aluno-631;Quartzo;6;3;0;6,4;6,3;7;6,8;5;7,9
2022;Aluno-357;Ametista;7,8;3;8;9,6;7,5;8,5;7,8;5;5,7
2024;Aluno-1122;Ametista;7,8;3;8,8;9,9;7,5;5,3;7,2;10;7,1
2024;Aluno-987;Topázio;8,3;4;9;9,1;7,5;7,5;7,8;10;7,7
2024;Aluno-1199;Ametista;7,6;5;7,5;8,6;5;9;8,5;5;6,6
2024;Aluno-1117;Ametista;7,6;3;8,8;8,3;7,5;5,7;6,8;10;8,1
2024;Aluno-1121;Topázio;8,4;3;9,6;10;7,5;6,7;8,3;10;7,1
2024;Aluno-988;Topázio;8,2;4;9,5;10;7,5;7,8;8;5;8,3
2024;Aluno-1149;Topázio;8,1;5;8,3;10;10;6;8,7;5;8,6
2024;Aluno-1207;Ágata;6,5;4;8,3;6,6;7,5;5,3;6,5;5;7,3
2024;Aluno-1068;Topázio;9;3;9,5;9,1;7,5;9,5;8,7;10;8,5
2024;Aluno-1166;Ametista;7,5;4;8,3;8,5;6,3;6,3;8,6;5;8
2024;Aluno-1136;Quartzo;5,5;3;8,8;4,5;8,1;1,7;6,4;5;7,5
2024;Aluno-1224;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2024;Aluno-1168;Ágata;6,9;2;9,6;7,7;7,5;5,7;6,3;5;7,2
2024;Aluno-963;Topázio;8,4;4;7,5;9,8;7,5;7,5;8;10;8,1
2024;Aluno-968;Ametista;7,8;4;9;8,8;7,5;7,8;7,7;5;8,4
2024;Aluno-1176;Topázio;8,9;4;8,8;9,7;6,3;9,2;8,9;10;8,6
2024;Aluno-967;Quartzo;5,4;4;9,5;3,6;7,5;4,8;5;5;5,8
2024;Aluno-1087;Ágata;6,9;4;7,9;8,4;8,8;2,7;6,6;10;7,2
2024;Aluno-989;Ametista;7,4;4;9,5;7,9;6,3;6;6,5;10;7,2
2024;Aluno-984;Topázio;8,5;4;9,5;9,8;7,5;7;8;10;8,1
2024;Aluno-964;Ametista;7,5;4;9,5;8,3;7,5;7,2;7,2;5;8
2024;Aluno-1216;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2024;Aluno-1130;Ágata;6,6;2;8,8;6,3;8,1;4,3;5,3;10;6,9
2024;Aluno-1112;Ágata;6,9;4;9,6;9;8,1;4;4,7;10;5,4
2024;Aluno-1177;Topázio;8,3;4;8,8;9,8;6,3;7,3;8,1;10;7,7
2024;Aluno-1131;Topázio;8,3;3;8,3;9,3;6,3;8,3;7,9;10;7,3
2024;Aluno-1198;Ágata;6,9;5;8,8;9,5;7,5;3,5;7,3;5;7,4
2024;Aluno-1129;Ametista;7,4;2;9,2;7,1;8,1;6,8;5,7;10;6,9
2024;Aluno-1184;Ametista;7,4;3;6,7;8,7;7,5;7,7;7,5;5;7,3
2024;Aluno-943;Topázio;9;2;10;10;7,5;8;8,6;10;9
2024;Aluno-1171;Ametista;7,6;6;8,3;7,2;7,5;7,5;8,6;5;8,6
2024;Aluno-939;Ametista;7,1;2;9;8,9;5,6;5;7,5;5;8,1
2024;Aluno-952;Topázio;8,9;2;9,5;9,5;6,3;8,5;9,2;10;8,3
2024;Aluno-956;Ágata;6,1;2;9,5;6;6,9;3,2;7,1;5;7,1
2024;Aluno-953;Ametista;8;2;9;6,9;6,3;8,5;7,8;10;8,1
2024;Aluno-1116;Quartzo;3,8;5;2,3;3,4;6,3;2,3;5,1;5;5,1
2024;Aluno-1188;Ametista;7,8;3;9,2;10;7,5;7;7,1;5;8,1
2024;Aluno-1119;Ametista;7,4;5;9,6;8,7;7,5;5,7;7,7;5;7,6
2024;Aluno-961;Ágata;6,5;2;9;8,9;6,3;5,5;5,2;5;5,9
2024;Aluno-958;Topázio;9,5;2;10;10;6,3;10;9,8;10;9,5
2024;Aluno-1169;Ágata;6,9;5;6,2;8,4;5,6;6,8;6,8;5;7,8
2024;Aluno-1189;Ametista;7,6;3;9,6;8,7;7,5;7,7;7,1;5;7,5
2024;Aluno-1133;Topázio;8,2;4;9,2;9,8;8,8;4,5;8,8;10;8,1
2024;Aluno-1178;Topázio;8,1;5;8,8;9,7;6,3;8,3;8,7;5;7,5
2024;Aluno-1084;Ágata;6,9;4;8,8;7,7;5,6;3,7;7,5;10;7
2024;Aluno-954;Topázio;8,3;2;9,5;8,9;6,3;7,8;7,8;10;8,1
2024;Aluno-986;Topázio;8,3;4;10;9,3;6,3;8,5;6,8;10;7,1
2024;Aluno-985;Topázio;8,2;4;8,5;10;6,3;7,5;7,6;10;7,5
2024;Aluno-1070;Ágata;6,3;4;9;9,3;5,6;2,2;6,6;5;6,9
2024;Aluno-1160;Ágata;6,3;4;8,8;8,2;7,5;3,2;6,2;5;6,2
2024;Aluno-1127;Topázio;8,2;2;9,2;10;7,5;5,8;7,7;10;8,1
2024;Aluno-982;Topázio;8,1;4;10;8,4;7,5;8,2;6,8;10;6,9
2024;Aluno-1114;Ametista;7,4;5;8,8;9,5;2,5;5;7,8;10;8,4
2024;Aluno-980;Ametista;7,9;4;9;9,1;7,5;6,2;7,4;10;7,5
2024;Aluno-1118;Ametista;7;5;7,1;7,8;9,4;3,8;6,9;10;6,8
2024;Aluno-1001;Ametista;7,8;2;7,5;9,3;7,5;7,8;7,9;5;7,9
2024;Aluno-1165;Ametista;7,9;4;8,8;6,8;8,1;8;7,8;10;6,9
2024;Aluno-1000;Topázio;8,4;2;9;9,5;6,3;7,8;7,8;10;8,1
2024;Aluno-1173;Topázio;8,2;5;9,2;9,7;7,5;5,8;8,2;10;8,1
2024;Aluno-1071;Quartzo;4,8;3;8;4,2;7,5;4,5;3;5;4,2
2024;Aluno-1134;Ametista;7,8;3;8,8;8,9;7,5;6;6,9;10;7,7
2024;Aluno-1072;Ametista;7,8;4;8,8;5,6;8,8;8,2;7,5;10;8
2024;Aluno-1157;Ametista;7,9;5;9,6;9,1;7,5;7;8,5;5;8
2024;Aluno-1075;Ágata;6,8;3;7,5;8,5;3,8;6;7,6;5;7,7
2024;Aluno-1098;Ágata;6,6;4;8,8;5,8;7,5;3,5;6,7;10;7,3
2024;Aluno-1106;Quartzo;5,9;4;8,3;5,4;7,5;0;7,5;10;7,7
2024;Aluno-1146;Quartzo;5,4;3;10;5;6,9;2;5,9;5;6,2
2024;Aluno-1036;Topázio;8,3;4;10;9,1;7,5;7;7,7;10;7,7
2024;Aluno-1115;Ágata;6,6;3;8;4,3;7,5;6,2;5,8;10;7,5
2024;Aluno-1111;Ágata;6,1;5;6,2;4,6;7,5;5;5,8;10;6,6
2024;Aluno-1095;Ágata;6,1;4;7,5;7,8;7,5;2,3;5,1;10;5,5
2024;Aluno-1108;Ágata;6;5;9,2;3,8;8,1;3,7;5,4;10;7,2
2024;Aluno-1103;Ametista;7,9;4;8,5;7,8;7,5;7,2;7,5;10;7,5
2024;Aluno-1156;Ágata;6,7;5;7,5;7,8;7,5;2;7,5;10;7,1
2024;Aluno-1210;Topázio;8,2;5;9,6;10;7,5;5,5;8,2;10;7,9
2024;Aluno-1155;Ametista;7,1;5;8,3;8,9;5;4,7;8,9;5;8
2024;Aluno-1054;Ágata;7;4;9,5;7,3;7,5;6,2;6,8;5;7,2
2024;Aluno-1044;Ametista;8;4;7,5;9,5;7,5;7;7,2;10;7,2
2024;Aluno-1061;Topázio;8,8;3;8,5;10;6,3;8,5;8,7;10;8,4
2024;Aluno-1220;Ametista;7,1;5;7,1;8,6;6,9;7,7;6,3;5;7,5
2024;Aluno-1094;Topázio;8;4;9,2;9,5;2,5;7,3;8,2;10;8,4
2024;Aluno-1060;Ágata;6,4;3;9,6;6;6,3;3,2;6,2;10;7,8
2024;Aluno-1193;Ágata;6,6;4;8,8;7,8;5,6;4;7,8;5;7,8
2024;Aluno-1097;Quartzo;5,5;3;10;4,8;6,2;3;5,9;5;6
2024;Aluno-1137;Ametista;7,2;4;8,3;7,6;8,1;3,5;7,5;10;8,3
2024;Aluno-1077;Quartzo;5,5;4;2,0;7,7;6,9;2;6,4;10;6,4
2024;Aluno-1059;Topázio;8,7;3;8;10;6,3;7,5;9,2;10;9,1
2024;Aluno-1139;Ágata;6,9;4;8,3;6,2;7,5;4,7;7;10;7,5
2024;Aluno-1093;Topázio;8,5;4;7,5;7,7;8,1;8,7;8,9;10;8,9
2024;Aluno-1069;Ametista;7,7;4;9;7,1;7,5;6,2;7,8;10;8,1
2024;Aluno-1214;Topázio;8,6;3;10;9,1;8,1;8;7,7;10;8,3
